deal_id,place,state_level,spending_tier_name,fiscal_year_label,fy_start,fy_end,fy_calendar,budget_version,supplementary_basis,admin_head_code,admin_head,spending_entity_code,spending_entity,programme_code,programme,sub_programme_code,sub_programme,econ_class,admin_head_basis,programme_basis,programme_level,line_name,purpose,primary_subject,scope_confidence,scope_basis,finance_origin,funding_source,is_transfer,transfer_to,currency,amount_scale,proposed,appropriated,revised,released,actual,audited,baseline_stage,current_stage,exec_vs_voted,exec_vs_revised,source_tier,doc_type,doc_locator,source_slug,extracted,origin_record,notes
tza-2026-041-1003-6201,TZA,national,,2026/27,2026-07-01,2027-06-30,gregorian,original,,041,041 - Ministry of Constitutional and Legal Affairs,1003,Policy and Planning Division,6201,e-Justice,,,,printed,printed,project,e-Justice,Electronic justice systems in the legal affairs ministry.,dpi.govtech,whole,Project named e-Justice.,domestic-state,domestic-revenue,false,,TZS,full shillings as printed; the vote tables state Shs and carry no scale factor,,10000000000,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Volume IV development estimates 2026/27, as passed, Vote 041, Sub Vote 1003, project 6201, column 2026/2027 Estimates Local, PDF p. 167",2026-07-27-tza-vol-iv-development-estimates-2026-27-as-passed-companion,2026-09-24,,"Local column, Treasury-financed (Loan/Grant L, C/R/D T, donor 0GT); the project and subvote cross-foot to the printed subvote and vote totals."
tza-2026-042-1003-6360,TZA,national,,2026/27,2026-07-01,2027-06-30,gregorian,original,,042,042 - The National Assembly Fund,1003,Information and Communication Technology Unit,6360,Parliamentary Infrastructure Project,,,,printed,printed,project,Parliamentary Infrastructure Project,"The Parliament's infrastructure project, booked in its ICT unit.",dpi.govtech,unclear,A generic infrastructure project booked in the ICT unit; what it buys is not printed.,domestic-state,domestic-revenue,false,,TZS,full shillings as printed; the vote tables state Shs and carry no scale factor,,10240000000,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Volume IV development estimates 2026/27, as passed, Vote 042, Sub Vote 1003, project 6360, column 2026/2027 Estimates Local, PDF p. 171",2026-07-27-tza-vol-iv-development-estimates-2026-27-as-passed-companion,2026-09-24,,"Local column, Treasury-financed (Loan/Grant L, C/R/D T, donor 0GT); the project and subvote cross-foot to the printed subvote and vote totals."
tza-2026-048-1004-4953,TZA,national,,2026/27,2026-07-01,2027-06-30,gregorian,original,,048,"048 - Ministry of Lands, Housing and Human Settlements Development",1004,Management Information System Unit,4953,Land Tenure Improvement Project,,,,printed,printed,project,Land Tenure Improvement Project,The land tenure improvement project's share booked in the lands ministry's management information systems unit.,dpi.registry,unclear,A land-titling project booked in the MIS unit; what it buys is not printed.,domestic-state,domestic-revenue,false,,TZS,full shillings as printed; the vote tables state Shs and carry no scale factor,,2063700000,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Volume IV development estimates 2026/27, as passed, Vote 048, Sub Vote 1004, project 4953, column 2026/2027 Estimates Local, PDF p. 216-217",2026-07-27-tza-vol-iv-development-estimates-2026-27-as-passed-companion,2026-09-24,,"Local column, Treasury-financed (Loan/Grant L, C/R/D T, donor 0GT); the project and subvote cross-foot to the printed subvote and vote totals."
tza-2026-048-1005-2329,TZA,national,,2026/27,2026-07-01,2027-06-30,gregorian,original,,048,"048 - Ministry of Lands, Housing and Human Settlements Development",1005,Internal Audit Unit,2329,National Land Data Infrustructure Project,,,,printed,printed,project,National Land Data Infrustructure Project,The national land data infrastructure: land records and spatial data systems.,dpi.registry,whole,Project named for national land data infrastructure.,domestic-state,counterpart,false,,TZS,full shillings as printed; the vote tables state Shs and carry no scale factor,,5002000,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Volume IV development estimates 2026/27, as passed, Vote 048, Sub Vote 1005, project 2329, column 2026/2027 Estimates Local, PDF p. 217",2026-07-27-tza-vol-iv-development-estimates-2026-27-as-passed-companion,2026-09-24,,"Local column, Treasury-financed (Loan/Grant L, C/R/D T, donor 0GT); the project and subvote cross-foot to the printed subvote and vote totals. The same project carries 65,902,493,000 of foreign financing this year, held in external.csv; the local line is the state's counterpart and is printed separately."
tza-2026-048-1009-2329,TZA,national,,2026/27,2026-07-01,2027-06-30,gregorian,original,,048,"048 - Ministry of Lands, Housing and Human Settlements Development",1009,Monitoring and Evaluation Unit,2329,National Land Data Infrustructure Project,,,,printed,printed,project,National Land Data Infrustructure Project,The national land data infrastructure: land records and spatial data systems.,dpi.registry,whole,Project named for national land data infrastructure.,domestic-state,counterpart,false,,TZS,full shillings as printed; the vote tables state Shs and carry no scale factor,,5002000,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Volume IV development estimates 2026/27, as passed, Vote 048, Sub Vote 1009, project 2329, column 2026/2027 Estimates Local, PDF p. 217",2026-07-27-tza-vol-iv-development-estimates-2026-27-as-passed-companion,2026-09-24,,"Local column, Treasury-financed (Loan/Grant L, C/R/D T, donor 0GT); the project and subvote cross-foot to the printed subvote and vote totals. The same project carries 65,902,493,000 of foreign financing this year, held in external.csv; the local line is the state's counterpart and is printed separately."
tza-2026-048-2002-2329,TZA,national,,2026/27,2026-07-01,2027-06-30,gregorian,original,,048,"048 - Ministry of Lands, Housing and Human Settlements Development",2002,Surveys and Mapping Department,2329,National Land Data Infrustructure Project,,,,printed,printed,project,National Land Data Infrustructure Project,The national land data infrastructure: land records and spatial data systems.,dpi.registry,whole,Project named for national land data infrastructure.,domestic-state,counterpart,false,,TZS,full shillings as printed; the vote tables state Shs and carry no scale factor,,89996000,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Volume IV development estimates 2026/27, as passed, Vote 048, Sub Vote 2002, project 2329, column 2026/2027 Estimates Local, PDF p. 218",2026-07-27-tza-vol-iv-development-estimates-2026-27-as-passed-companion,2026-09-24,,"Local column, Treasury-financed (Loan/Grant L, C/R/D T, donor 0GT); the project and subvote cross-foot to the printed subvote and vote totals. The same project carries 65,902,493,000 of foreign financing this year, held in external.csv; the local line is the state's counterpart and is printed separately."
tza-2026-050-6001-6251,TZA,national,,2026/27,2026-07-01,2027-06-30,gregorian,original,,050,050 - Ministry of Finance,6001,Financial Mgt. Inform. Systems Division,6251,Public Finance Management Reform Programme (PFMRP),,,,printed,printed,project,Public Finance Management Reform Programme (PFMRP),The public finance reform programme's share booked in the financial management information systems division.,dpi.mis,partial,"The reform programme is mixed, but this line is the part booked in the FMIS division.",domestic-state,counterpart,false,,TZS,full shillings as printed; the vote tables state Shs and carry no scale factor,,761600000,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Volume IV development estimates 2026/27, as passed, Vote 050, Sub Vote 6001, project 6251, column 2026/2027 Estimates Local, PDF p. 230",2026-07-27-tza-vol-iv-development-estimates-2026-27-as-passed-companion,2026-09-24,,"Local column, Treasury-financed (Loan/Grant L, C/R/D T, donor 0GT); the project and subvote cross-foot to the printed subvote and vote totals. The same project carries 13,626,146,000 of foreign financing this year, held in external.csv; the local line is the state's counterpart and is printed separately."
tza-2026-050-6001-6388,TZA,national,,2026/27,2026-07-01,2027-06-30,gregorian,original,,050,050 - Ministry of Finance,6001,Financial Mgt. Inform. Systems Division,6388,Modernization of MOFP ICT Infrastructure,,,,printed,printed,project,Modernization of MOFP ICT Infrastructure,"Modernising the finance ministry's ICT infrastructure, booked in its financial management information systems division.",dpi.govtech,whole,Project named for ICT infrastructure modernisation.,domestic-state,domestic-revenue,false,,TZS,full shillings as printed; the vote tables state Shs and carry no scale factor,,2954200000,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Volume IV development estimates 2026/27, as passed, Vote 050, Sub Vote 6001, project 6388, column 2026/2027 Estimates Local, PDF p. 230",2026-07-27-tza-vol-iv-development-estimates-2026-27-as-passed-companion,2026-09-24,,"Local column, Treasury-financed (Loan/Grant L, C/R/D T, donor 0GT); the project and subvote cross-foot to the printed subvote and vote totals."
tza-2026-051-1001-6501,TZA,national,,2026/27,2026-07-01,2027-06-30,gregorian,original,,051,051 - Ministry of Home Affairs,1001,Administration and Human Resources Management Division,6501,National Identity Card,,,,printed,printed,project,National Identity Card,Production of national identity cards by the identification authority.,dpi.id,whole,Project named for the national identity card.,domestic-state,counterpart,false,,TZS,full shillings as printed; the vote tables state Shs and carry no scale factor,,96368897000,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Volume IV development estimates 2026/27, as passed, Vote 051, Sub Vote 1001, project 6501, column 2026/2027 Estimates Local, PDF p. 233",2026-07-27-tza-vol-iv-development-estimates-2026-27-as-passed-companion,2026-09-24,,"Local column, Treasury-financed (Loan/Grant L, C/R/D T, donor 0GT); the project and subvote cross-foot to the printed subvote and vote totals. The same project carries 35,893,598,000 of foreign financing this year, held in external.csv; the local line is the state's counterpart and is printed separately. The development transfer annex passes exactly this local amount to National Identity Authority (NIDA) (line 26311148, PDF p. 22); that body's budget is not held, so the money counts here, once."
tza-2026-053-1009-6290,TZA,national,,2026/27,2026-07-01,2027-06-30,gregorian,original,,053,"053 - Ministry of Community Development, Gender, Women and Special Groups",1009,Monitoring and Evaluation Unit,6290,Programming and Data Processing Project,,,,printed,printed,project,Programming and Data Processing Project,A programming and data processing project in the community development ministry.,dpi.mis,partial,"The name points to data systems but the line prints no description, so it is held partial.",domestic-state,domestic-revenue,false,,TZS,full shillings as printed; the vote tables state Shs and carry no scale factor,,90000000,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Volume IV development estimates 2026/27, as passed, Vote 053, Sub Vote 1009, project 6290, column 2026/2027 Estimates Local, PDF p. 245",2026-07-27-tza-vol-iv-development-estimates-2026-27-as-passed-companion,2026-09-24,,"Local column, Treasury-financed (Loan/Grant L, C/R/D T, donor 0GT); the project and subvote cross-foot to the printed subvote and vote totals."
tza-2026-054-8072-4946,TZA,national,,2026/27,2026-07-01,2027-06-30,gregorian,original,,054,054 - RAS Njombe,8072,Transfer to LGAs - ICT,4946,LGA Own Source Project,,,,printed,printed,project,LGA Own Source Project,Development money passed to local government authorities under the ICT transfer subvote.,digital.localgov,partial,Booked in the subvote for ICT transfers to LGAs; the project name is generic own-source support.,domestic-state,domestic-revenue,false,,TZS,full shillings as printed; the vote tables state Shs and carry no scale factor,,80000000,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Volume IV development estimates 2026/27, as passed, Vote 054, Sub Vote 8072, project 4946, column 2026/2027 Estimates Local, PDF p. 253",2026-07-27-tza-vol-iv-development-estimates-2026-27-as-passed-companion,2026-09-24,,"Local column, Treasury-financed (Loan/Grant L, C/R/D T, donor 0GT); the project and subvote cross-foot to the printed subvote and vote totals."
tza-2026-056-2005-5313,TZA,national,,2026/27,2026-07-01,2027-06-30,gregorian,original,,056,056 - PMO - Regional Administration and Local Government Authorities,2005,Rural and Urban Development Division,5313,Green and Smart Cities - SASA,,,,printed,printed,project,Green and Smart Cities - SASA,The Green and Smart Cities project.,digital.localgov,unclear,"Smart-city investment mixes digital systems with urban works; the line prints no split, so held unclear.",domestic-state,counterpart,false,,TZS,full shillings as printed; the vote tables state Shs and carry no scale factor,,2149800000,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Volume IV development estimates 2026/27, as passed, Vote 056, Sub Vote 2005, project 5313, column 2026/2027 Estimates Local, PDF p. 269",2026-07-27-tza-vol-iv-development-estimates-2026-27-as-passed-companion,2026-09-24,,"Local column, Treasury-financed (Loan/Grant L, C/R/D T, donor 0GT); the project and subvote cross-foot to the printed subvote and vote totals. The same project carries 19,316,550,000 of foreign financing this year, held in external.csv; the local line is the state's counterpart and is printed separately."
tza-2026-057-1009-6103,TZA,national,,2026/27,2026-07-01,2027-06-30,gregorian,original,,057,057 - Ministry of Defence and National Service,1009,Information and Communication Technology Unit,6103,Defence Scheme,,,,printed,printed,project,Defence Scheme,The defence scheme's share booked in the defence ministry's ICT unit.,dpi.govtech,unclear,A generic defence project booked in the ICT unit; what it buys is not printed.,domestic-state,domestic-revenue,false,,TZS,full shillings as printed; the vote tables state Shs and carry no scale factor,,4000000000,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Volume IV development estimates 2026/27, as passed, Vote 057, Sub Vote 1009, project 6103, column 2026/2027 Estimates Local, PDF p. 273",2026-07-27-tza-vol-iv-development-estimates-2026-27-as-passed-companion,2026-09-24,,"Local column, Treasury-financed (Loan/Grant L, C/R/D T, donor 0GT); the project and subvote cross-foot to the printed subvote and vote totals."
tza-2026-061-2002-6583,TZA,national,,2026/27,2026-07-01,2027-06-30,gregorian,original,,061,061 - Independent National Electoral Commission,2002,National Voters Registration and Information Communication Technology Division,6583,Electoral Support Programme,,,,printed,printed,project,Electoral Support Programme,The electoral support programme's share booked in the voter registration and ICT subvote.,dpi.registry,partial,Booked in the subvote that keeps the biometric voters' register; field operations are mixed in and not printed separately.,domestic-state,domestic-revenue,false,,TZS,full shillings as printed; the vote tables state Shs and carry no scale factor,,3072000000,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Volume IV development estimates 2026/27, as passed, Vote 061, Sub Vote 2002, project 6583, column 2026/2027 Estimates Local, PDF p. 285",2026-07-27-tza-vol-iv-development-estimates-2026-27-as-passed-companion,2026-09-24,,"Local column, Treasury-financed (Loan/Grant L, C/R/D T, donor 0GT); the project and subvote cross-foot to the printed subvote and vote totals."
tza-2026-067-1007-6225,TZA,national,,2026/27,2026-07-01,2027-06-30,gregorian,original,,067,067 - Public Service Recruitment Secretariat,1007,Information and Communication Technology Division,6225,Enhancement of e-Recruitment System,,,,printed,printed,project,Enhancement of e-Recruitment System,Upgrading the public service e-recruitment system.,dpi.govtech,whole,Project named for the e-recruitment system.,domestic-state,domestic-revenue,false,,TZS,full shillings as printed; the vote tables state Shs and carry no scale factor,,1408828000,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Volume IV development estimates 2026/27, as passed, Vote 067, Sub Vote 1007, project 6225, column 2026/2027 Estimates Local, PDF p. 313",2026-07-27-tza-vol-iv-development-estimates-2026-27-as-passed-companion,2026-09-24,,"Local column, Treasury-financed (Loan/Grant L, C/R/D T, donor 0GT); the project and subvote cross-foot to the printed subvote and vote totals."
tza-2026-068-1003-4283,TZA,national,,2026/27,2026-07-01,2027-06-30,gregorian,original,,068,068 - Ministry of Communication and Information Technology,1003,Policy and Planning Unit,4283,The National ICT Backbone Infrastructur,,,,printed,printed,project,The National ICT Backbone Infrastructur,Build-out and operation of the National ICT Backbone fibre network.,infra.connect,whole,Project named for the national fibre backbone.,domestic-state,counterpart,false,,TZS,full shillings as printed; the vote tables state Shs and carry no scale factor,,30000000000,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Volume IV development estimates 2026/27, as passed, Vote 068, Sub Vote 1003, project 4283, column 2026/2027 Estimates Local, PDF p. 316",2026-07-27-tza-vol-iv-development-estimates-2026-27-as-passed-companion,2026-09-24,,"Local column, Treasury-financed (Loan/Grant L, C/R/D T, donor 0GT); the project and subvote cross-foot to the printed subvote and vote totals. The same project carries 32,000,000,000 of foreign financing this year, held in external.csv; the local line is the state's counterpart and is printed separately. The development transfer annex passes exactly this local amount to Tanzania Telecommunication Company Limited (TTCL) (line 25110123, PDF p. 25); that body's budget is not held, so the money counts here, once."
tza-2026-068-1003-4383,TZA,national,,2026/27,2026-07-01,2027-06-30,gregorian,original,,068,068 - Ministry of Communication and Information Technology,1003,Policy and Planning Unit,4383,Strengthening Institutional Capacity,,,,printed,printed,project,Strengthening Institutional Capacity,Institutional capacity strengthening in the communications ministry.,gov.policy,unclear,"Capacity support inside the digital ministry; the name does not say what it buys, so held unclear.",domestic-state,counterpart,false,,TZS,full shillings as printed; the vote tables state Shs and carry no scale factor,,1500000000,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Volume IV development estimates 2026/27, as passed, Vote 068, Sub Vote 1003, project 4383, column 2026/2027 Estimates Local, PDF p. 316",2026-07-27-tza-vol-iv-development-estimates-2026-27-as-passed-companion,2026-09-24,,"Local column, Treasury-financed (Loan/Grant L, C/R/D T, donor 0GT); the project and subvote cross-foot to the printed subvote and vote totals. The same project carries 900,000,000 of foreign financing this year, held in external.csv; the local line is the state's counterpart and is printed separately."
tza-2026-068-1003-6226,TZA,national,,2026/27,2026-07-01,2027-06-30,gregorian,original,,068,068 - Ministry of Communication and Information Technology,1003,Policy and Planning Unit,6226,ICT Innovation and Soft Centre Development Project,,,,printed,printed,project,ICT Innovation and Soft Centre Development Project,ICT innovation and software centre development.,tech.innovate,whole,Project named for ICT innovation and software centres.,domestic-state,domestic-revenue,false,,TZS,full shillings as printed; the vote tables state Shs and carry no scale factor,,2100000000,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Volume IV development estimates 2026/27, as passed, Vote 068, Sub Vote 1003, project 6226, column 2026/2027 Estimates Local, PDF p. 316",2026-07-27-tza-vol-iv-development-estimates-2026-27-as-passed-companion,2026-09-24,,"Local column, Treasury-financed (Loan/Grant L, C/R/D T, donor 0GT); the project and subvote cross-foot to the printed subvote and vote totals. The development transfer annex passes exactly this local amount to ICT Commission (line 26311429, PDF p. 25); that body's budget is not held, so the money counts here, once."
tza-2026-068-1004-4205,TZA,national,,2026/27,2026-07-01,2027-06-30,gregorian,original,,068,068 - Ministry of Communication and Information Technology,1004,Internal Audit Unit,4205,Rural Connectivity,,,,printed,printed,project,Rural Connectivity,Extending telecommunications coverage to rural areas.,infra.connect,whole,"Project named for rural connectivity, in the communications division.",domestic-state,counterpart,false,,TZS,full shillings as printed; the vote tables state Shs and carry no scale factor,,190240000,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Volume IV development estimates 2026/27, as passed, Vote 068, Sub Vote 1004, project 4205, column 2026/2027 Estimates Local, PDF p. 317",2026-07-27-tza-vol-iv-development-estimates-2026-27-as-passed-companion,2026-09-24,,"Local column, Treasury-financed (Loan/Grant L, C/R/D T, donor 0GT); the project and subvote cross-foot to the printed subvote and vote totals. The same project carries 33,817,433,000 of foreign financing this year, held in external.csv; the local line is the state's counterpart and is printed separately."
tza-2026-068-1004-4234,TZA,national,,2026/27,2026-07-01,2027-06-30,gregorian,original,,068,068 - Ministry of Communication and Information Technology,1004,Internal Audit Unit,4234,National Postal Codes and Addressing System,,,,printed,printed,project,National Postal Codes and Addressing System,The national postcode and physical addressing system.,dpi.registry,whole,"Project named for the national postcode and addressing system, an address register.",domestic-state,counterpart,false,,TZS,full shillings as printed; the vote tables state Shs and carry no scale factor,,190240000,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Volume IV development estimates 2026/27, as passed, Vote 068, Sub Vote 1004, project 4234, column 2026/2027 Estimates Local, PDF p. 317",2026-07-27-tza-vol-iv-development-estimates-2026-27-as-passed-companion,2026-09-24,,"Local column, Treasury-financed (Loan/Grant L, C/R/D T, donor 0GT); the project and subvote cross-foot to the printed subvote and vote totals. The same project carries 6,958,800,000 of foreign financing this year, held in external.csv; the local line is the state's counterpart and is printed separately."
tza-2026-068-1004-4283,TZA,national,,2026/27,2026-07-01,2027-06-30,gregorian,original,,068,068 - Ministry of Communication and Information Technology,1004,Internal Audit Unit,4283,The National ICT Backbone Infrastructur,,,,printed,printed,project,The National ICT Backbone Infrastructur,Build-out and operation of the National ICT Backbone fibre network.,infra.connect,whole,Project named for the national fibre backbone.,domestic-state,counterpart,false,,TZS,full shillings as printed; the vote tables state Shs and carry no scale factor,,150000000,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Volume IV development estimates 2026/27, as passed, Vote 068, Sub Vote 1004, project 4283, column 2026/2027 Estimates Local, PDF p. 317",2026-07-27-tza-vol-iv-development-estimates-2026-27-as-passed-companion,2026-09-24,,"Local column, Treasury-financed (Loan/Grant L, C/R/D T, donor 0GT); the project and subvote cross-foot to the printed subvote and vote totals. The same project carries 32,000,000,000 of foreign financing this year, held in external.csv; the local line is the state's counterpart and is printed separately."
tza-2026-068-1009-4383,TZA,national,,2026/27,2026-07-01,2027-06-30,gregorian,original,,068,068 - Ministry of Communication and Information Technology,1009,Monitoring and Evaluation Unit,4383,Strengthening Institutional Capacity,,,,printed,printed,project,Strengthening Institutional Capacity,Institutional capacity strengthening in the communications ministry.,gov.policy,unclear,"Capacity support inside the digital ministry; the name does not say what it buys, so held unclear.",domestic-state,counterpart,false,,TZS,full shillings as printed; the vote tables state Shs and carry no scale factor,,800000000,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Volume IV development estimates 2026/27, as passed, Vote 068, Sub Vote 1009, project 4383, column 2026/2027 Estimates Local, PDF p. 318",2026-07-27-tza-vol-iv-development-estimates-2026-27-as-passed-companion,2026-09-24,,"Local column, Treasury-financed (Loan/Grant L, C/R/D T, donor 0GT); the project and subvote cross-foot to the printed subvote and vote totals. The same project carries 900,000,000 of foreign financing this year, held in external.csv; the local line is the state's counterpart and is printed separately."
tza-2026-068-2001-4205,TZA,national,,2026/27,2026-07-01,2027-06-30,gregorian,original,,068,068 - Ministry of Communication and Information Technology,2001,Communication Division,4205,Rural Connectivity,,,,printed,printed,project,Rural Connectivity,Extending telecommunications coverage to rural areas.,infra.connect,whole,"Project named for rural connectivity, in the communications division.",domestic-state,counterpart,false,,TZS,full shillings as printed; the vote tables state Shs and carry no scale factor,,6000000000,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Volume IV development estimates 2026/27, as passed, Vote 068, Sub Vote 2001, project 4205, column 2026/2027 Estimates Local, PDF p. 318",2026-07-27-tza-vol-iv-development-estimates-2026-27-as-passed-companion,2026-09-24,,"Local column, Treasury-financed (Loan/Grant L, C/R/D T, donor 0GT); the project and subvote cross-foot to the printed subvote and vote totals. The same project carries 33,817,433,000 of foreign financing this year, held in external.csv; the local line is the state's counterpart and is printed separately."
tza-2026-068-2001-4234,TZA,national,,2026/27,2026-07-01,2027-06-30,gregorian,original,,068,068 - Ministry of Communication and Information Technology,2001,Communication Division,4234,National Postal Codes and Addressing System,,,,printed,printed,project,National Postal Codes and Addressing System,The national postcode and physical addressing system.,dpi.registry,whole,"Project named for the national postcode and addressing system, an address register.",domestic-state,counterpart,false,,TZS,full shillings as printed; the vote tables state Shs and carry no scale factor,,9000000000,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Volume IV development estimates 2026/27, as passed, Vote 068, Sub Vote 2001, project 4234, column 2026/2027 Estimates Local, PDF p. 318",2026-07-27-tza-vol-iv-development-estimates-2026-27-as-passed-companion,2026-09-24,,"Local column, Treasury-financed (Loan/Grant L, C/R/D T, donor 0GT); the project and subvote cross-foot to the printed subvote and vote totals. The same project carries 6,958,800,000 of foreign financing this year, held in external.csv; the local line is the state's counterpart and is printed separately."
tza-2026-068-2001-4283,TZA,national,,2026/27,2026-07-01,2027-06-30,gregorian,original,,068,068 - Ministry of Communication and Information Technology,2001,Communication Division,4283,The National ICT Backbone Infrastructur,,,,printed,printed,project,The National ICT Backbone Infrastructur,Build-out and operation of the National ICT Backbone fibre network.,infra.connect,whole,Project named for the national fibre backbone.,domestic-state,counterpart,false,,TZS,full shillings as printed; the vote tables state Shs and carry no scale factor,,500000000,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Volume IV development estimates 2026/27, as passed, Vote 068, Sub Vote 2001, project 4283, column 2026/2027 Estimates Local, PDF p. 318",2026-07-27-tza-vol-iv-development-estimates-2026-27-as-passed-companion,2026-09-24,,"Local column, Treasury-financed (Loan/Grant L, C/R/D T, donor 0GT); the project and subvote cross-foot to the printed subvote and vote totals. The same project carries 32,000,000,000 of foreign financing this year, held in external.csv; the local line is the state's counterpart and is printed separately."
tza-2026-068-2001-4292,TZA,national,,2026/27,2026-07-01,2027-06-30,gregorian,original,,068,068 - Ministry of Communication and Information Technology,2001,Communication Division,4292,ICT Park Project,,,,printed,printed,project,ICT Park Project,Establishing ICT parks for technology firms and start-ups.,tech.innovate,whole,Project named for ICT parks.,domestic-state,counterpart,false,,TZS,full shillings as printed; the vote tables state Shs and carry no scale factor,,800000000,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Volume IV development estimates 2026/27, as passed, Vote 068, Sub Vote 2001, project 4292, column 2026/2027 Estimates Local, PDF p. 318",2026-07-27-tza-vol-iv-development-estimates-2026-27-as-passed-companion,2026-09-24,,"Local column, Treasury-financed (Loan/Grant L, C/R/D T, donor 0GT); the project and subvote cross-foot to the printed subvote and vote totals. The same project carries 8,628,556,000 of foreign financing this year, held in external.csv; the local line is the state's counterpart and is printed separately."
tza-2026-068-4002-4292,TZA,national,,2026/27,2026-07-01,2027-06-30,gregorian,original,,068,068 - Ministry of Communication and Information Technology,4002,ICT Systems Development and Services Division,4292,ICT Park Project,,,,printed,printed,project,ICT Park Project,Establishing ICT parks for technology firms and start-ups.,tech.innovate,whole,Project named for ICT parks.,domestic-state,counterpart,false,,TZS,full shillings as printed; the vote tables state Shs and carry no scale factor,,3500000000,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Volume IV development estimates 2026/27, as passed, Vote 068, Sub Vote 4002, project 4292, column 2026/2027 Estimates Local, PDF p. 319",2026-07-27-tza-vol-iv-development-estimates-2026-27-as-passed-companion,2026-09-24,,"Local column, Treasury-financed (Loan/Grant L, C/R/D T, donor 0GT); the project and subvote cross-foot to the printed subvote and vote totals. The same project carries 8,628,556,000 of foreign financing this year, held in external.csv; the local line is the state's counterpart and is printed separately."
tza-2026-068-4002-4395,TZA,national,,2026/27,2026-07-01,2027-06-30,gregorian,original,,068,068 - Ministry of Communication and Information Technology,4002,ICT Systems Development and Services Division,4395,Digital Technology Institute,,,,printed,printed,project,Digital Technology Institute,Establishing a digital technology institute.,capacity.training,whole,Project named for a digital technology training institute.,domestic-state,counterpart,false,,TZS,full shillings as printed; the vote tables state Shs and carry no scale factor,,2000000000,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Volume IV development estimates 2026/27, as passed, Vote 068, Sub Vote 4002, project 4395, column 2026/2027 Estimates Local, PDF p. 319",2026-07-27-tza-vol-iv-development-estimates-2026-27-as-passed-companion,2026-09-24,,"Local column, Treasury-financed (Loan/Grant L, C/R/D T, donor 0GT); the project and subvote cross-foot to the printed subvote and vote totals. The same project carries 16,500,000,000 of foreign financing this year, held in external.csv; the local line is the state's counterpart and is printed separately."
tza-2026-068-4003-4292,TZA,national,,2026/27,2026-07-01,2027-06-30,gregorian,original,,068,068 - Ministry of Communication and Information Technology,4003,ICT Safety and Security Unit,4292,ICT Park Project,,,,printed,printed,project,ICT Park Project,Establishing ICT parks for technology firms and start-ups.,tech.innovate,whole,Project named for ICT parks.,domestic-state,counterpart,false,,TZS,full shillings as printed; the vote tables state Shs and carry no scale factor,,800000000,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Volume IV development estimates 2026/27, as passed, Vote 068, Sub Vote 4003, project 4292, column 2026/2027 Estimates Local, PDF p. 319",2026-07-27-tza-vol-iv-development-estimates-2026-27-as-passed-companion,2026-09-24,,"Local column, Treasury-financed (Loan/Grant L, C/R/D T, donor 0GT); the project and subvote cross-foot to the printed subvote and vote totals. The same project carries 8,628,556,000 of foreign financing this year, held in external.csv; the local line is the state's counterpart and is printed separately."
