place,fy,admin_head_code,admin_head,spending_entity_code,spending_entity,programme_code,programme,sub_programme_code,sub_programme,econ_class,proposed,appropriated,revised,released,actual,audited,exec_vs_voted,exec_vs_revised,baseline_stage,current_stage,scope_confidence,is_transfer,currency,source_tier,doc_locator,programme_line
CPV,2026,,"NOSi, E.P.E. - Plano de Atividades e Orçamento 2026",,"NOSi, E.P.E. (Núcleo Operacional da Sociedade de Informação)",,Protocolos,,,,,333345000,,,,,,,appropriated,appropriated,whole,true,CVE,budget-document,"NOSi, E.P.E., `Plano de Atividades e Orçamento 2026`, section 7.1 `Previsão de Prestação de Serviços`, line `Protocolos` — companion page 2026-01-01-cpv-nosi-plano-atividades-orcamento-2026-source",Protocolos
CPV,2026,,"Pilar Economia (classificação por programa, Mapa VII)",,Instituto Nacional de Estatística and the national statistical system; the programme is cross-vote,,PROGRAMA SISTEMA DE INFORMAÇÃO PARA O DESENVOLVIMENTO SUSTENTÁVEL,,,,,290706686,290706686,,,,,,appropriated,revised,partial,false,CVE,budget-document,"Lei n.º 69/X/2025, `Mapa VII` (PDF p.250); reprogrammed position at `Mapas_Contas_1o_Trim_2026_Site.xlsx`, sheet `Mapa VII_ Despesas por Programa`, row 26 — companion page 2025-12-31-cpv-lei-69-x-2025-orcamento-do-estado-2026-source",PROGRAMA SISTEMA DE INFORMAÇÃO PARA O DESENVOLVIMENTO SUSTENTÁVEL
CPV,2026,,"Receitas consignadas e respectivas contrapartidas em despesas (LEO art. 36 h)), seccao 4 da lei",,Ministério da Justiça - Instituto da Modernização e Inovação da Justiça (IMIJ) / SNIAC,9,Sistema Nacional de Identificação Civil - SNIAC,9.2,Cartão Nacional de Identificação - CNI,,,109383546,,,,,,,appropriated,appropriated,whole,false,CVE,budget-document,"Lei n.º 69/X/2025, BO p.137, seccao 4 `RECEITAS CONSIGNADAS E RESPECTIVAS CONTRAPARTIDAS EM DESPESAS` (total 9,432,867,410), item 9 `Taxa pela emissao e substituicao dos documentos de identificacao civil` -> `Sistema Nacional de Identificação Civil - SNIAC` 306,516,802, sub-line 9.2 — companion page 2025-12-31-cpv-lei-69-x-2025-orcamento-do-estado-2026-source",Sistema Nacional de Identificação Civil - SNIAC — Cartão Nacional de Identificação - CNI
CPV,2026,,"Receitas consignadas e respectivas contrapartidas em despesas (LEO art. 36 h)), seccao 4 da lei",,Ministério da Justiça - Instituto da Modernização e Inovação da Justiça (IMIJ) / SNIAC,9,Sistema Nacional de Identificação Civil - SNIAC,9.4,Instituto Modernização e Inovação da Justiça,,,33108344,,,,,,,appropriated,appropriated,whole,false,CVE,budget-document,"Lei n.º 69/X/2025, BO p.137, seccao 4 `RECEITAS CONSIGNADAS E RESPECTIVAS CONTRAPARTIDAS EM DESPESAS` (total 9,432,867,410), item 9 `Taxa pela emissao e substituicao dos documentos de identificacao civil` -> `Sistema Nacional de Identificação Civil - SNIAC` 306,516,802, sub-line 9.4 — companion page 2025-12-31-cpv-lei-69-x-2025-orcamento-do-estado-2026-source",Sistema Nacional de Identificação Civil - SNIAC — Instituto Modernização e Inovação da Justiça
CPV,2026,,"Receitas consignadas e respectivas contrapartidas em despesas (LEO art. 36 h)), seccao 4 da lei",,Ministério da Justiça - Instituto da Modernização e Inovação da Justiça (IMIJ) / SNIAC,9,Sistema Nacional de Identificação Civil - SNIAC,9.1,Passaporte Eletrónico - PEC,,,141524912,,,,,,,appropriated,appropriated,whole,false,CVE,budget-document,"Lei n.º 69/X/2025, BO p.137, seccao 4 `RECEITAS CONSIGNADAS E RESPECTIVAS CONTRAPARTIDAS EM DESPESAS` (total 9,432,867,410), item 9 `Taxa pela emissao e substituicao dos documentos de identificacao civil` -> `Sistema Nacional de Identificação Civil - SNIAC` 306,516,802, sub-line 9.1 — companion page 2025-12-31-cpv-lei-69-x-2025-orcamento-do-estado-2026-source",Sistema Nacional de Identificação Civil - SNIAC — Passaporte Eletrónico - PEC
CPV,2026,,"Receitas consignadas e respectivas contrapartidas em despesas (LEO art. 36 h)), seccao 4 da lei",,Ministério da Justiça - Instituto da Modernização e Inovação da Justiça (IMIJ) / SNIAC,9,Sistema Nacional de Identificação Civil - SNIAC,9.3,Título de Residência de Estrangeiros - TRE,,,22500000,,,,,,,appropriated,appropriated,whole,false,CVE,budget-document,"Lei n.º 69/X/2025, BO p.137, seccao 4 `RECEITAS CONSIGNADAS E RESPECTIVAS CONTRAPARTIDAS EM DESPESAS` (total 9,432,867,410), item 9 `Taxa pela emissao e substituicao dos documentos de identificacao civil` -> `Sistema Nacional de Identificação Civil - SNIAC` 306,516,802, sub-line 9.3 — companion page 2025-12-31-cpv-lei-69-x-2025-orcamento-do-estado-2026-source",Sistema Nacional de Identificação Civil - SNIAC — Título de Residência de Estrangeiros - TRE
DZA,2026,,Ministère de la poste et des télécommunications,,Ministère de la poste et des télécommunications (Algérie),,Développement des télécommunications,,,,,937790000,,,,,,,appropriated,appropriated,whole,false,DZD,budget-document,"*Journal officiel* n° 02 du 11 janvier 2026, **décret exécutif n° 26-43 du 7 janvier 2026**, état annexé, programme `Développement des télécommunications`",Développement des télécommunications
DZA,2026,,"Ministère de l'intérieur, des collectivités locales et de l'aménagement du territoire",,Ministère de l'intérieur (Algérie),,"Identité, titres et documents sécurisés",,,,,12318062000,,,,,,,appropriated,appropriated,whole,false,DZD,budget-document,"*Journal officiel* n° 02 du 11 janvier 2026, **décret exécutif n° 26-26 du 7 janvier 2026**, état annexé, programme `Identité, titres et documents sécurisés`","Identité, titres et documents sécurisés"
DZA,2026,,"Ministère de l'intérieur, des collectivités locales et de l'aménagement du territoire",,Ministère de l'intérieur (Algérie),,Numérisation du service public,,,,,303900000,,,,,,,appropriated,appropriated,whole,false,DZD,budget-document,"*Journal officiel* n° 02 du 11 janvier 2026, **décret exécutif n° 26-26 du 7 janvier 2026**, état annexé, programme `Numérisation du service public`",Numérisation du service public
DZA,2026,,Ministère de la poste et des télécommunications,,Ministère de la poste et des télécommunications (Algérie),,Développement des services postaux,,Développement des services financiers postaux,,,1620000,,,,,,,appropriated,appropriated,whole,false,DZD,budget-document,"*Journal officiel* n° 02 du 11 janvier 2026, **décret exécutif n° 26-43 du 7 janvier 2026**, état annexé, sous-programme `Développement des services financiers postaux`",Développement des services postaux — Développement des services financiers postaux
EGY,2025/26,,,,,,,,,,9000000000,,,,,,,,proposed,proposed,whole,false,EGP,official-statement,,egy-2025-ict-sector-dev-plan
ETH,2024/25,,,,Federal Supreme Court,,,,,,500000000,,,,,,,,proposed,proposed,whole,false,ETB,budget-document,"Executive Budget Proposal EFY 2017 (2024/25), Part Two detail volume, sheet `CAPITAL in AMHAric`, public body `122`, programme `01`, project `002`",Federal Supreme Court
ETH,2024/25,,,,Documents Authentication and Registration Service,,,,,,424112295,424112295,615720640,,610579414,,144.0,99.2,appropriated,actual,whole,false,ETB,budget-document,"Executive Budget Proposal EFY 2017 (2024/25), Part Two detail volume, sheets `RECURRENTin AMha` (header row 4) and `CAPITAL in AMHAric`, public body code `134`",Documents Authentication and Registration Service
ETH,2024/25,,,,Information Network Security Administration (INSA),,,,,,1600000000,1600000000,2175075611,,2201882657,,137.6,101.2,appropriated,actual,partial,false,ETB,budget-document,"Executive Budget Proposal EFY 2017 (2024/25), Part Two detail volume, sheets `RECURRENTin AMha` (header row 4) and `CAPITAL in AMHAric`, public body code `135`",Information Network Security Administration
ETH,2024/25,,,,Information Network Security Administration (INSA),,,,,,450145000,,,,,,,,proposed,proposed,whole,false,ETB,budget-document,"Executive Budget Proposal EFY 2017 (2024/25), Part Two detail volume, sheet `RECURRENTin AMha` / `CAPITAL in AMHAric`, public body `135`, programme `02`",Information Network Security Administration
ETH,2024/25,,,,Artificial Intelligence Institution,,,,,,795030000,782380000,923421470,,916196459,,117.1,99.2,appropriated,actual,whole,false,ETB,budget-document,"Executive Budget Proposal EFY 2017 (2024/25), Part Two detail volume, sheets `RECURRENTin AMha` (header row 4) and `CAPITAL in AMHAric`, public body code `144`",Artificial Intelligence Institution
ETH,2024/25,,,,Ethiopian Statistics Service,,,,,,123440600,,,,,,,,proposed,proposed,whole,false,ETB,budget-document,"Executive Budget Proposal EFY 2017 (2024/25), Part Two detail volume, sheet `RECURRENTin AMha` / `CAPITAL in AMHAric`, public body `154`, programme `04`",Ethiopian Statistics Service
ETH,2024/25,,,,Ministry of Revenue,,,,,,26671900,,,,,,,,proposed,proposed,whole,false,ETB,budget-document,"Executive Budget Proposal EFY 2017 (2024/25), Part Two detail volume, sheet `CAPITAL in AMHAric`, public body `156`, programme `01`, project `034`",Ministry of Revenue
ETH,2024/25,,,,Ministry of Revenue,,,,,,86134380,,,,,,,,proposed,proposed,whole,false,ETB,budget-document,"Executive Budget Proposal EFY 2017 (2024/25), Part Two detail volume, sheet `CAPITAL in AMHAric`, public body `156`, programme `01`, project `038`",Ministry of Revenue
ETH,2024/25,,,,Ministry of Revenue,,,,,,88507100,,,,,,,,proposed,proposed,whole,false,ETB,budget-document,"Executive Budget Proposal EFY 2017 (2024/25), Part Two detail volume, sheet `CAPITAL in AMHAric`, public body `156`, programme `01`, project `039`",Ministry of Revenue
ETH,2024/25,,,,Ministry of Revenue,,,,,,174053120,,,,,,,,proposed,proposed,whole,false,ETB,budget-document,"Executive Budget Proposal EFY 2017 (2024/25), Part Two detail volume, sheet `CAPITAL in AMHAric`, public body `156`, programme `01`, project `040`",Ministry of Revenue
ETH,2024/25,,,,Ministry of Revenue,,,,,,134063000,,,,,,,,proposed,proposed,whole,false,ETB,budget-document,"Executive Budget Proposal EFY 2017 (2024/25), Part Two detail volume, sheet `RECURRENTin AMha` / `CAPITAL in AMHAric`, public body `156`, programme `04`",Ministry of Revenue
ETH,2024/25,,,,Ministry of Innovation and Technology,,,,,,2754552330,2754552330,2947641829,,989820128,,35.9,33.6,appropriated,actual,partial,false,ETB,budget-document,"Executive Budget Proposal EFY 2017 (2024/25), Part Two detail volume, public body `161`",Ministry of Innovation and Technology
ETH,2024/25,,,,Ministry of Innovation and Technology,,,,,,373800592,,,,,,,,proposed,proposed,whole,false,ETB,budget-document,"Executive Budget Proposal EFY 2017 (2024/25), Part Two detail volume, sheet `CAPITAL in AMHAric` / `RECURRENTin AMha`, public body `161`, programme `03`, `Treasury` column",Ministry of Innovation and Technology
ETH,2024/25,,,,Space Science and Geospatial Institute,,,,,,41892000,,,,,,,,proposed,proposed,whole,false,ETB,budget-document,"Executive Budget Proposal EFY 2017 (2024/25), Part Two detail volume, sheet `RECURRENTin AMha` / `CAPITAL in AMHAric`, public body `177`, programme `05`",Space Science and Geospatial Institute
ETH,2024/25,,,,Ethiopian Communications Authority,,,,,,203275000,203175000,207275000,,201551956,,99.2,97.2,appropriated,actual,partial,false,ETB,budget-document,"Executive Budget Proposal EFY 2017 (2024/25), Part Two detail volume, sheets `RECURRENTin AMha` (header row 4) and `CAPITAL in AMHAric`, public body code `183`",Ethiopian Communications Authority
ETH,2025/26,,,,Documents Authentication and Registration Service,,,,,,,636858449,,,,,,,appropriated,appropriated,whole,false,ETB,budget-document,"2018 E.C. Budget Year Federal Government Budget Proclamation, Part Two detail workbook, sheets `RECURRENTin AMha` (header row 4) and `CAPITAL in AMHAric`, public body code `134`",Documents Authentication and Registration Service
ETH,2025/26,,,,Information Network Security Administration (INSA),,,,,,,2502115991,,,,,,,appropriated,appropriated,partial,false,ETB,budget-document,"2018 E.C. Budget Year Federal Government Budget Proclamation, Part Two detail workbook, sheets `RECURRENTin AMha` (header row 4) and `CAPITAL in AMHAric`, public body code `135`",Information Network Security Administration
ETH,2025/26,,,,Information Network Security Administration (INSA),,,,,,,584832316,,,,,,,appropriated,appropriated,whole,false,ETB,budget-document,"2018 E.C. Budget Year Federal Government Budget Proclamation, Part Two detail workbook, sheet `RECURRENTin AMha` / `CAPITAL in AMHAric`, public body `135`, programme `02`",Information Network Security Administration
ETH,2025/26,,,,Artificial Intelligence Institution,,,,,,,1130848000,,,,,,,appropriated,appropriated,whole,false,ETB,budget-document,"2018 E.C. Budget Year Federal Government Budget Proclamation, Part Two detail workbook, sheets `RECURRENTin AMha` (header row 4) and `CAPITAL in AMHAric`, public body code `144`",Artificial Intelligence Institution
ETH,2025/26,,,,Ethiopian Statistics Service,,,,,,,388447057,,,,,,,appropriated,appropriated,whole,false,ETB,budget-document,"2018 E.C. Budget Year Federal Government Budget Proclamation, Part Two detail workbook, sheet `RECURRENTin AMha` / `CAPITAL in AMHAric`, public body `154`, programme `04`",Ethiopian Statistics Service
ETH,2025/26,,,,Ministry of Revenue,,,,,,,588359000,,,,,,,appropriated,appropriated,whole,false,ETB,budget-document,"2018 E.C. Budget Year Federal Government Budget Proclamation, Part Two detail workbook, sheet `RECURRENTin AMha` / `CAPITAL in AMHAric`, public body `156`, programme `04`",Ministry of Revenue
ETH,2025/26,,,,Ministry of Innovation and Technology,,,,,,,2958943360,,,,,,,appropriated,appropriated,partial,false,ETB,budget-document,"2018 E.C. Budget Year Federal Government Budget Proclamation, Part Two detail workbook, public body `161`",Ministry of Innovation and Technology
ETH,2025/26,,,,Ministry of Innovation and Technology,,,,,,,378062772,,,,,,,appropriated,appropriated,whole,false,ETB,budget-document,"2018 E.C. Budget Year Federal Government Budget Proclamation, Part Two detail workbook, sheet `CAPITAL in AMHAric` / `RECURRENTin AMha`, public body `161`, programme `03`, `Treasury` column",Ministry of Innovation and Technology
ETH,2025/26,,,,Space Science and Geospatial Institute,,,,,,,47151324,,,,,,,appropriated,appropriated,whole,false,ETB,budget-document,"2018 E.C. Budget Year Federal Government Budget Proclamation, Part Two detail workbook, sheet `RECURRENTin AMha` / `CAPITAL in AMHAric`, public body `177`, programme `05`",Space Science and Geospatial Institute
ETH,2025/26,,,,Ethiopian Communications Authority,,,,,,,272197600,,,,,,,appropriated,appropriated,partial,false,ETB,budget-document,"2018 E.C. Budget Year Federal Government Budget Proclamation, Part Two detail workbook, sheets `RECURRENTin AMha` (header row 4) and `CAPITAL in AMHAric`, public body code `183`",Ethiopian Communications Authority
ETH,2026/27,,,,Documents Authentication and Registration Service,,,,,,,935001984,,,,,,,appropriated,appropriated,whole,false,ETB,budget-document,"2019 E.C. Budget Year Federal Government Budget Proclamation, Part Two detail workbook (updated), sheets `RECURRENTin AMha` (header row 4) and `CAPITAL in AMHAric`, public body code `134`",Documents Authentication and Registration Service
ETH,2026/27,,,,Information Network Security Administration (INSA),,,,,,,3108049744,,,,,,,appropriated,appropriated,partial,false,ETB,budget-document,"2019 E.C. Budget Year Federal Government Budget Proclamation, Part Two detail workbook (updated), sheets `RECURRENTin AMha` (header row 4) and `CAPITAL in AMHAric`, public body code `135`",Information Network Security Administration
ETH,2026/27,,,,Information Network Security Administration (INSA),,,,,,,579480309,,,,,,,appropriated,appropriated,whole,false,ETB,budget-document,"2019 E.C. Budget Year Federal Government Budget Proclamation, Part Two detail workbook (updated), sheet `RECURRENTin AMha` / `CAPITAL in AMHAric`, public body `135`, programme `02`",Information Network Security Administration
ETH,2026/27,,,,Artificial Intelligence Institution,,,,,,,6293131040,,,,,,,appropriated,appropriated,whole,false,ETB,budget-document,"2019 E.C. Budget Year Federal Government Budget Proclamation, Part Two detail workbook (updated), sheets `RECURRENTin AMha` (header row 4) and `CAPITAL in AMHAric`, public body code `144`",Artificial Intelligence Institution
ETH,2026/27,,,,Ethiopian Statistics Service,,,,,,,118745400,,,,,,,appropriated,appropriated,whole,false,ETB,budget-document,"2019 E.C. Budget Year Federal Government Budget Proclamation, Part Two detail workbook (updated), sheet `RECURRENTin AMha` / `CAPITAL in AMHAric`, public body `154`, programme `04`",Ethiopian Statistics Service
ETH,2026/27,,,,Ministry of Revenue,,,,,,,426212000,,,,,,,appropriated,appropriated,whole,false,ETB,budget-document,"2019 E.C. Budget Year Federal Government Budget Proclamation, Part Two detail workbook (updated), sheet `RECURRENTin AMha` / `CAPITAL in AMHAric`, public body `156`, programme `04`",Ministry of Revenue
ETH,2026/27,,,,Ministry of Innovation and Technology,,,,,,,1484839300,,,,,,,appropriated,appropriated,partial,false,ETB,budget-document,"2019 E.C. Budget Year Federal Government Budget Proclamation, Part Two detail workbook (updated), public body `161`",Ministry of Innovation and Technology
ETH,2026/27,,,,Ministry of Innovation and Technology,,,,,,,696532000,,,,,,,appropriated,appropriated,whole,false,ETB,budget-document,"2019 E.C. Budget Year Federal Government Budget Proclamation, Part Two detail workbook (updated), sheet `CAPITAL in AMHAric` / `RECURRENTin AMha`, public body `161`, programme `03`, `Treasury` column",Ministry of Innovation and Technology
ETH,2026/27,,,,Ethiopian Communications Authority,,,,,,,351816000,,,,,,,appropriated,appropriated,partial,false,ETB,budget-document,"2019 E.C. Budget Year Federal Government Budget Proclamation, Part Two detail workbook (updated), sheets `RECURRENTin AMha` (header row 4) and `CAPITAL in AMHAric`, public body code `183`",Ethiopian Communications Authority
GHA,2024,011,"011 - Ministry of Local Government, Decentralisation and Rural Development",011,"Ministry of Local Government, Decentralisation and Rural Development",01101,Management and Administration,01101004,Research; Statistics and Information Management,,,80000,,,,,,,appropriated,appropriated,partial,false,GHS,budget-document,"2024 PBB, table 1.5 Appropriation Bill, entity 011, sub-programme 01101004 (GoG goods and services column)",Management and Administration — Research; Statistics and Information Management
GHA,2024,011,"011 - Ministry of Local Government, Decentralisation and Rural Development",011,"Ministry of Local Government, Decentralisation and Rural Development",01109,Spatial Planning and Human Settlement,01109001,Human Settlements and Land Use Reaseach and Policy,,,22443365,,,,,,,appropriated,appropriated,partial,false,GHS,budget-document,"2024 PBB, table 1.5 Appropriation Bill, entity 011, sub-programme 01109001",Spatial Planning and Human Settlement — Human Settlements and Land Use Reaseach and Policy
GHA,2026,009,009 - Ministry of Foreign Affairs and Regional Integration,009,Ministry of Foreign Affairs and Regional Integration,00903,Passport Administration,,,,,148820843,,,,,,,appropriated,appropriated,partial,false,GHS,budget-document,"Appropriation (No. 2) Act, 2025 (Act 1163), Fourth Schedule *Summary of Expenditure by Programme, Economic Item and Funding*, PDF p. 11, vote 009, programme 00903",Passport Administration
GHA,2026,011,"011 - Ministry of Local Government, Chieftaincy and Religious Affairs",011,"Ministry of Local Government, Chieftaincy and Religious Affairs",01101,Management and Administration,01101004,"Research, Statistics and Information Management",,,500000,,,,,,,appropriated,appropriated,partial,false,GHS,budget-document,"2026 Programme-Based Budget Estimates, MLGCRA, table 1.5 *Appropriation Bill - Summary of Expenditure by Sub-Programme, Economic Item and Funding*, PDF p. 6, sub-programme 01101004","Management and Administration - Research, Statistics and Information Management"
GHA,2026,011,"011 - Ministry of Local Government, Chieftaincy and Religious Affairs",011,"Ministry of Local Government, Chieftaincy and Religious Affairs",01109,Spatial Planning and Human Settlement,01109004,Spatial Planning,,,36454968,,,,,,,appropriated,appropriated,partial,false,GHS,budget-document,"2026 Programme-Based Budget Estimates, MLGCRA, table 1.5 *Appropriation Bill - Summary of Expenditure by Sub-Programme, Economic Item and Funding*, PDF p. 6, sub-programme 01109004",Spatial Planning and Human Settlement - Spatial Planning
GHA,2026,026,"026 - Ministry of Communication, Digital Technology and Innovations",026,"Ministry of Communication, Digital Technology and Innovations",02602,ICT Capacity Development,02602000,ICT Capacity Development,,,100000000,,,,,,,appropriated,appropriated,whole,false,GHS,budget-document,"2026 Programme-Based Budget Estimates, MoCDTI, table 1.5 *Appropriation Bill - Summary of Expenditure by Sub-Programme, Economic Item and Funding*, PDF p. 6, sub-programme 02602000",ICT Capacity Development
GHA,2026,026,"026 - Ministry of Communication, Digital Technology and Innovations",026,"Ministry of Communication, Digital Technology and Innovations",02603,"ICT Infrastructure, Regulation and Capacity Building",02603001,ICT Infrastructure and Regulation,,,536745448,,,,,,,appropriated,appropriated,whole,false,GHS,budget-document,"2026 Programme-Based Budget Estimates, MoCDTI, table 1.5 *Appropriation Bill - Summary of Expenditure by Sub-Programme, Economic Item and Funding*, PDF p. 6, sub-programme 02603001","ICT Infrastructure, Regulation and Capacity Building - ICT Infrastructure and Regulation"
GHA,2026,026,"026 - Ministry of Communication, Digital Technology and Innovations",026,"Ministry of Communication, Digital Technology and Innovations",02603,"ICT Infrastructure, Regulation and Capacity Building",02603002,ICT Capacity Development,,,17308560,,,,,,,appropriated,appropriated,whole,false,GHS,budget-document,"2026 Programme-Based Budget Estimates, MoCDTI, table 1.5 *Appropriation Bill - Summary of Expenditure by Sub-Programme, Economic Item and Funding*, PDF p. 6, sub-programme 02603002","ICT Infrastructure, Regulation and Capacity Building - ICT Capacity Development"
GHA,2026,026,"026 - Ministry of Communication, Digital Technology and Innovations",026,Cyber Security Authority,02603,"ICT Infrastructure, Regulation and Capacity Building",02603003,Cyber Security and Regulations,,,25346198,,,,,,,appropriated,appropriated,whole,false,GHS,budget-document,"2026 Programme-Based Budget Estimates, MoCDTI, table 1.5 *Appropriation Bill - Summary of Expenditure by Sub-Programme, Economic Item and Funding*, PDF p. 6, sub-programme 02603003","ICT Infrastructure, Regulation and Capacity Building - Cyber Security and Regulations"
GHA,2026,026,"026 - Ministry of Communication, Digital Technology and Innovations",026,Ghana Domain Name Registry,02603,"ICT Infrastructure, Regulation and Capacity Building",02603004,Domain Management and Regulation,,,2827244,,,,,,,appropriated,appropriated,whole,false,GHS,budget-document,"2026 Programme-Based Budget Estimates, MoCDTI, table 1.5 *Appropriation Bill - Summary of Expenditure by Sub-Programme, Economic Item and Funding*, PDF p. 6, sub-programme 02603004","ICT Infrastructure, Regulation and Capacity Building - Domain Management and Regulation"
GHA,2026,026,"026 - Ministry of Communication, Digital Technology and Innovations",026,Data Protection Commission,02603,"ICT Infrastructure, Regulation and Capacity Building",02603005,Data Management and Regulation,,,9720400,,,,,,,appropriated,appropriated,whole,false,GHS,budget-document,"2026 Programme-Based Budget Estimates, MoCDTI, table 1.5 *Appropriation Bill - Summary of Expenditure by Sub-Programme, Economic Item and Funding*, PDF p. 6, sub-programme 02603005","ICT Infrastructure, Regulation and Capacity Building - Data Management and Regulation"
GHA,2026,082,082 - Right to Information Commission,082,Right to Information Commission,08201,Management and Administration,,,,,19413271,,,,,,,appropriated,appropriated,whole,false,GHS,budget-document,"Appropriation (No. 2) Act, 2025 (Act 1163), Fourth Schedule *Summary of Expenditure by Programme, Economic Item and Funding*, PDF p. 12, vote 082, programme 08201",Management and Administration
GHA,2026,082,082 - Right to Information Commission,082,Right to Information Commission,08202,Promotion of Right to Information,,,,,1000000,,,,,,,appropriated,appropriated,whole,false,GHS,budget-document,"Appropriation (No. 2) Act, 2025 (Act 1163), Fourth Schedule *Summary of Expenditure by Programme, Economic Item and Funding*, PDF p. 12, vote 082, programme 08202",Promotion of Right to Information
KEN,2024/25,,,,,,0605000 Migration & Citizen Services,,,,,6969014189,,,,,,,appropriated,unclear,whole,false,KES,reporting,"PBB FY2024/25, Part F p.99",0605000 Migration & Citizen Services
KEN,2024/25,,,,,,0626000 Population Management Services,,,,,6836307352,,,,,,,appropriated,unclear,whole,false,KES,reporting,"PBB FY2024/25, Part F p.99",0626000 Population Management Services
KEN,2024/25,1024,,,,,,,,,,,2607650722,,,,,,revised,revised,whole,false,KES,budget-document,"Supp III PBB, Vote 1024 Part F p.65",ken-2024-vote1024-ecitizen-services
KEN,2024/25,1071,,,,,,,,,,,2270000000,,,,,,revised,revised,whole,false,KES,budget-document,"Dev Supp I Vol I, Form 2B p.439",ken-2024-vote1071-egp-eprocurement
KEN,2024/25,1071,,,,,,,,,,,0,,,,,,revised,revised,whole,false,KES,budget-document,"Dev Supp I Vol I, Form 2B p.437",ken-2024-vote1071-kra-erp-crm-zeroed
KEN,2024/25,1122,,,,,0217000 E-Government Services,,,,,4687513408,,,2408260000,,51.4,51.4,appropriated,actual,whole,false,KES,budget-document,"PBB FY2024/25, Part F p.533 / Part H p.537",0217000 E-Government Services
KEN,2024/25,1122,,,,,,,,,,7823545150,,,,,,,appropriated,appropriated,whole,false,KES,budget-document,"PBB FY2024/25, Part F p.533 / Part H p.536",ken-2024-vote1122-ict-bpo
KEN,2024/25,1122,,,,,0210000 ICT Infrastructure Development,,,,,9564900000,,,6182420000,,64.6,64.6,appropriated,actual,whole,false,KES,budget-document,"PBB FY2024/25, Part F p.533 / Part H p.535",0210000 ICT Infrastructure Development
KEN,2025/26,1024,,,,,,,,,,3897457065,,,,,,,appropriated,appropriated,whole,false,KES,budget-document,"PBB FY2025/26, Vote 1024 Part F",ken-2025-vote1024-ecitizen
KEN,2025/26,1024,,,,,,,,,,,8668760147,,,,,,revised,revised,whole,false,KES,budget-document,"Supp I PBB FY2025/26, Vote 1024 Part F",ken-2025-vote1024-identity-lines-revised-supp-i
KEN,2025/26,1024,,,,,0626000 Population Management Services,,,,,8085560928,,,,,,,appropriated,appropriated,whole,false,KES,budget-document,"PBB FY2025/26, Vote 1024 Part F",0626000 Population Management Services
KEN,2025/26,1122,,,,,,,,,,16188789796,,,,,,,appropriated,appropriated,whole,false,KES,budget-document,"PBB FY2025/26, Vote 1122 Part F",ken-2025-vote1122
KEN,2025/26,1122,,,,,,,,,,,12215127932,,,,,,revised,revised,whole,false,KES,budget-document,"Supp I PBB FY2025/26, Vote 1122 Part F",ken-2025-vote1122-revised-supp-i
KEN,2026/27,1024,,,,,,,,,,3612630188,,,,,,,appropriated,appropriated,whole,false,KES,budget-document,"PBB FY2026/27, Vote 1024 Part F",ken-2026-vote1024-ecitizen
KEN,2026/27,1024,,,,,0626000 Population Management Services,,,,,10992970698,,,,,,,appropriated,appropriated,whole,false,KES,budget-document,"PBB FY2026/27, Vote 1024 Part F",0626000 Population Management Services
KEN,2026/27,1122,,,,,,,,,,12763784217,,,,,,,appropriated,appropriated,whole,false,KES,budget-document,"PBB FY2026/27, Vote 1122 Part F",ken-2026-vote1122
KEN,2026/27,1122,,,,,,,,,,917270000,,,,,,,appropriated,appropriated,whole,false,KES,budget-document,"PBB FY2026/27, Vote 1122 Part F",ken-2026-vote1122-data-protection-services
MDG,2026,60,"60 - Ministère du Développement Numérique, des Postes et des Télécommunications",60,"Ministère du Développement Numérique, des Postes et des Télécommunications",662,Transformation Numérique,078,Administration et Coordination,,,7555595000,10989127000,,,,,,appropriated,revised,partial,false,MGA,budget-document,"LFR 2026 (Loi n° 2026-004), Tome 2 Livre 1 *Document budgétaire*, PDF p. 73, *Prévision Dépenses*, ministère 60, programme 662 Transformation Numérique, objectif 078 Administration et Coordination",Transformation Numérique - Administration et Coordination
MDG,2026,60,"60 - Ministère du Développement Numérique, des Postes et des Télécommunications",60,"Ministère du Développement Numérique, des Postes et des Télécommunications",672,Services Publics et Vulgarisation des TIC,225,Appui et orientation stratégique – Capital humain,,,430500000,425500000,,,,,,appropriated,revised,whole,false,MGA,budget-document,"LFR 2026 (Loi n° 2026-004), Tome 2 Livre 1 *Document budgétaire*, PDF p. 73, *Prévision Dépenses*, ministère 60, programme 672 Services Publics et Vulgarisation des TIC, objectif 225 Appui et orientation stratégique – Capital humain","Services Publics et Vulgarisation des TIC - Appui et orientation stratégique, Capital humain"
MOZ,2026,17,17 — Interior,17A002741,DIRECCAO NACIONAL DE IDENTIFICACAO CIVIL,,"none — the SISTAFE mapas classify by organic unit and economic nature, not by programme",,,,,230819650,,,,,,,appropriated,appropriated,whole,false,MZN,budget-document,"PESOE 2026, Mapa E — Nível Central, p. 3, código 17A002741","none — the SISTAFE mapas classify by organic unit and economic nature, not by programme"
MOZ,2026,26,26 — Planificação e Desenvolvimento,26A000541,INSTITUTO NACIONAL DE ESTATISTICA,,"none — the SISTAFE mapas classify by organic unit and economic nature, not by programme",,,,,211296440,,,,,,,appropriated,appropriated,whole,false,MZN,budget-document,"PESOE 2026, Mapa E — Nível Central, p. 4, código 26A000541","none — the SISTAFE mapas classify by organic unit and economic nature, not by programme"
