iso3,indicator_id,dataset,value,unit,year,release
SEN,population,wdi-population,1.45933e+07,persons,2015,2026-07-13
SEN,population,wdi-population,1.50345e+07,persons,2016,2026-07-13
SEN,population,wdi-population,1.5475e+07,persons,2017,2026-07-13
SEN,population,wdi-population,1.59145e+07,persons,2018,2026-07-13
SEN,population,wdi-population,1.63529e+07,persons,2019,2026-07-13
SEN,population,wdi-population,1.67892e+07,persons,2020,2026-07-13
SEN,population,wdi-population,1.72209e+07,persons,2021,2026-07-13
SEN,population,wdi-population,1.76511e+07,persons,2022,2026-07-13
SEN,population,wdi-population,1.80776e+07,persons,2023,2026-07-13
SEN,population,wdi-population,1.8502e+07,persons,2024,2026-07-13
SEN,population,wdi-population,1.8932e+07,persons,2025,2026-07-13
SLE,population,wdi-population,6.22271e+06,persons,2010,2026-07-13
SLE,population,wdi-population,6.38725e+06,persons,2011,2026-07-13
SLE,population,wdi-population,6.55108e+06,persons,2012,2026-07-13
SLE,population,wdi-population,6.71405e+06,persons,2013,2026-07-13
SLE,population,wdi-population,6.87638e+06,persons,2014,2026-07-13
SLE,population,wdi-population,7.03766e+06,persons,2015,2026-07-13
SLE,population,wdi-population,7.20533e+06,persons,2016,2026-07-13
SLE,population,wdi-population,7.3793e+06,persons,2017,2026-07-13
SLE,population,wdi-population,7.55456e+06,persons,2018,2026-07-13
SLE,population,wdi-population,7.73199e+06,persons,2019,2026-07-13
SLE,population,wdi-population,7.91256e+06,persons,2020,2026-07-13
SLE,population,wdi-population,8.0946e+06,persons,2021,2026-07-13
SLE,population,wdi-population,8.27681e+06,persons,2022,2026-07-13
SLE,population,wdi-population,8.46051e+06,persons,2023,2026-07-13
SLE,population,wdi-population,8.64202e+06,persons,2024,2026-07-13
SLE,population,wdi-population,8.81979e+06,persons,2025,2026-07-13
SOM,population,wdi-population,1.22618e+07,persons,2010,2026-07-13
SOM,population,wdi-population,1.23488e+07,persons,2011,2026-07-13
SOM,population,wdi-population,1.24612e+07,persons,2012,2026-07-13
SOM,population,wdi-population,1.28696e+07,persons,2013,2026-07-13
SOM,population,wdi-population,1.33395e+07,persons,2014,2026-07-13
SOM,population,wdi-population,1.3807e+07,persons,2015,2026-07-13
SOM,population,wdi-population,1.43487e+07,persons,2016,2026-07-13
SOM,population,wdi-population,1.49166e+07,persons,2017,2026-07-13
SOM,population,wdi-population,1.54525e+07,persons,2018,2026-07-13
SOM,population,wdi-population,1.6031e+07,persons,2019,2026-07-13
SOM,population,wdi-population,1.66512e+07,persons,2020,2026-07-13
SOM,population,wdi-population,1.72714e+07,persons,2021,2026-07-13
SOM,population,wdi-population,1.78019e+07,persons,2022,2026-07-13
SOM,population,wdi-population,1.83586e+07,persons,2023,2026-07-13
SOM,population,wdi-population,1.90092e+07,persons,2024,2026-07-13
SOM,population,wdi-population,1.96547e+07,persons,2025,2026-07-13
SSD,population,wdi-population,9.74595e+06,persons,2010,2026-07-13
SSD,population,wdi-population,1.02881e+07,persons,2011,2026-07-13
SSD,population,wdi-population,1.07562e+07,persons,2012,2026-07-13
SSD,population,wdi-population,1.11663e+07,persons,2013,2026-07-13
SSD,population,wdi-population,1.12351e+07,persons,2014,2026-07-13
SSD,population,wdi-population,1.11076e+07,persons,2015,2026-07-13
SSD,population,wdi-population,1.08301e+07,persons,2016,2026-07-13
SSD,population,wdi-population,1.02592e+07,persons,2017,2026-07-13
SSD,population,wdi-population,1.0123e+07,persons,2018,2026-07-13
SSD,population,wdi-population,1.04234e+07,persons,2019,2026-07-13
SSD,population,wdi-population,1.06985e+07,persons,2020,2026-07-13
SSD,population,wdi-population,1.08658e+07,persons,2021,2026-07-13
SSD,population,wdi-population,1.10212e+07,persons,2022,2026-07-13
SSD,population,wdi-population,1.14834e+07,persons,2023,2026-07-13
SSD,population,wdi-population,1.19434e+07,persons,2024,2026-07-13
SSD,population,wdi-population,1.21888e+07,persons,2025,2026-07-13
STP,population,wdi-population,181802,persons,2010,2026-07-13
STP,population,wdi-population,185649,persons,2011,2026-07-13
STP,population,wdi-population,189439,persons,2012,2026-07-13
STP,population,wdi-population,193148,persons,2013,2026-07-13
STP,population,wdi-population,196767,persons,2014,2026-07-13
STP,population,wdi-population,200291,persons,2015,2026-07-13
STP,population,wdi-population,203689,persons,2016,2026-07-13
STP,population,wdi-population,206970,persons,2017,2026-07-13
STP,population,wdi-population,210187,persons,2018,2026-07-13
STP,population,wdi-population,213392,persons,2019,2026-07-13
STP,population,wdi-population,217435,persons,2020,2026-07-13
STP,population,wdi-population,221961,persons,2021,2026-07-13
STP,population,wdi-population,226305,persons,2022,2026-07-13
STP,population,wdi-population,230871,persons,2023,2026-07-13
STP,population,wdi-population,235536,persons,2024,2026-07-13
STP,population,wdi-population,240254,persons,2025,2026-07-13
SWZ,population,wdi-population,1.11165e+06,persons,2010,2026-07-13
SWZ,population,wdi-population,1.11783e+06,persons,2011,2026-07-13
SWZ,population,wdi-population,1.12386e+06,persons,2012,2026-07-13
SWZ,population,wdi-population,1.12999e+06,persons,2013,2026-07-13
SWZ,population,wdi-population,1.1363e+06,persons,2014,2026-07-13
SWZ,population,wdi-population,1.14281e+06,persons,2015,2026-07-13
SWZ,population,wdi-population,1.14951e+06,persons,2016,2026-07-13
SWZ,population,wdi-population,1.1582e+06,persons,2017,2026-07-13
SWZ,population,wdi-population,1.16893e+06,persons,2018,2026-07-13
SWZ,population,wdi-population,1.17987e+06,persons,2019,2026-07-13
SWZ,population,wdi-population,1.19273e+06,persons,2020,2026-07-13
SWZ,population,wdi-population,1.20659e+06,persons,2021,2026-07-13
SWZ,population,wdi-population,1.21892e+06,persons,2022,2026-07-13
SWZ,population,wdi-population,1.23051e+06,persons,2023,2026-07-13
SWZ,population,wdi-population,1.24282e+06,persons,2024,2026-07-13
SWZ,population,wdi-population,1.25617e+06,persons,2025,2026-07-13
SYC,population,wdi-population,89770,persons,2010,2026-07-13
SYC,population,wdi-population,87441,persons,2011,2026-07-13
SYC,population,wdi-population,88303,persons,2012,2026-07-13
SYC,population,wdi-population,89949,persons,2013,2026-07-13
SYC,population,wdi-population,91359,persons,2014,2026-07-13
SYC,population,wdi-population,93419,persons,2015,2026-07-13
SYC,population,wdi-population,94677,persons,2016,2026-07-13
SYC,population,wdi-population,95843,persons,2017,2026-07-13
SYC,population,wdi-population,96762,persons,2018,2026-07-13
SYC,population,wdi-population,97625,persons,2019,2026-07-13
SYC,population,wdi-population,98462,persons,2020,2026-07-13
SYC,population,wdi-population,99258,persons,2021,2026-07-13
SYC,population,wdi-population,119878,persons,2022,2026-07-13
SYC,population,wdi-population,119773,persons,2023,2026-07-13
SYC,population,wdi-population,121354,persons,2024,2026-07-13
SYC,population,wdi-population,122730,persons,2025,2026-07-13
TCD,population,wdi-population,1.23126e+07,persons,2010,2026-07-13
TCD,population,wdi-population,1.2755e+07,persons,2011,2026-07-13
TCD,population,wdi-population,1.3211e+07,persons,2012,2026-07-13
TCD,population,wdi-population,1.36911e+07,persons,2013,2026-07-13
TCD,population,wdi-population,1.41887e+07,persons,2014,2026-07-13
TCD,population,wdi-population,1.46476e+07,persons,2015,2026-07-13
TCD,population,wdi-population,1.51147e+07,persons,2016,2026-07-13
TCD,population,wdi-population,1.56228e+07,persons,2017,2026-07-13
TCD,population,wdi-population,1.61565e+07,persons,2018,2026-07-13
TCD,population,wdi-population,1.66852e+07,persons,2019,2026-07-13
TCD,population,wdi-population,1.72247e+07,persons,2020,2026-07-13
TCD,population,wdi-population,1.78283e+07,persons,2021,2026-07-13
TCD,population,wdi-population,1.84553e+07,persons,2022,2026-07-13
TCD,population,wdi-population,1.93191e+07,persons,2023,2026-07-13
TCD,population,wdi-population,2.02991e+07,persons,2024,2026-07-13
TCD,population,wdi-population,2.10037e+07,persons,2025,2026-07-13
TGO,population,wdi-population,6.32579e+06,persons,2010,2026-07-13
TGO,population,wdi-population,6.50058e+06,persons,2011,2026-07-13
TGO,population,wdi-population,6.65372e+06,persons,2012,2026-07-13
TGO,population,wdi-population,6.79885e+06,persons,2013,2026-07-13
TGO,population,wdi-population,6.93764e+06,persons,2014,2026-07-13
TGO,population,wdi-population,7.0715e+06,persons,2015,2026-07-13
TGO,population,wdi-population,7.20088e+06,persons,2016,2026-07-13
TGO,population,wdi-population,7.32439e+06,persons,2017,2026-07-13
TGO,population,wdi-population,7.45821e+06,persons,2018,2026-07-13
TGO,population,wdi-population,7.61992e+06,persons,2019,2026-07-13
TGO,population,wdi-population,7.78805e+06,persons,2020,2026-07-13
TGO,population,wdi-population,7.93618e+06,persons,2021,2026-07-13
TGO,population,wdi-population,8.06862e+06,persons,2022,2026-07-13
TGO,population,wdi-population,8.22385e+06,persons,2023,2026-07-13
TGO,population,wdi-population,8.40656e+06,persons,2024,2026-07-13
TGO,population,wdi-population,8.59163e+06,persons,2025,2026-07-13
TUN,population,wdi-population,1.0766e+07,persons,2010,2026-07-13
TUN,population,wdi-population,1.0886e+07,persons,2011,2026-07-13
TUN,population,wdi-population,1.10096e+07,persons,2012,2026-07-13
TUN,population,wdi-population,1.11414e+07,persons,2013,2026-07-13
TUN,population,wdi-population,1.12743e+07,persons,2014,2026-07-13
TUN,population,wdi-population,1.14023e+07,persons,2015,2026-07-13
TUN,population,wdi-population,1.15287e+07,persons,2016,2026-07-13
TUN,population,wdi-population,1.16505e+07,persons,2017,2026-07-13
TUN,population,wdi-population,1.17655e+07,persons,2018,2026-07-13
TUN,population,wdi-population,1.18751e+07,persons,2019,2026-07-13
TUN,population,wdi-population,1.19741e+07,persons,2020,2026-07-13
TUN,population,wdi-population,1.20486e+07,persons,2021,2026-07-13
TUN,population,wdi-population,1.21193e+07,persons,2022,2026-07-13
TUN,population,wdi-population,1.22004e+07,persons,2023,2026-07-13
TUN,population,wdi-population,1.22771e+07,persons,2024,2026-07-13
TUN,population,wdi-population,1.23486e+07,persons,2025,2026-07-13
TZA,population,wdi-population,4.47585e+07,persons,2010,2026-07-13
TZA,population,wdi-population,4.60294e+07,persons,2011,2026-07-13
TZA,population,wdi-population,4.73743e+07,persons,2012,2026-07-13
TZA,population,wdi-population,4.88241e+07,persons,2013,2026-07-13
TZA,population,wdi-population,5.03515e+07,persons,2014,2026-07-13
TZA,population,wdi-population,5.2021e+07,persons,2015,2026-07-13
TZA,population,wdi-population,5.3824e+07,persons,2016,2026-07-13
TZA,population,wdi-population,5.56529e+07,persons,2017,2026-07-13
TZA,population,wdi-population,5.74371e+07,persons,2018,2026-07-13
TZA,population,wdi-population,5.91749e+07,persons,2019,2026-07-13
TZA,population,wdi-population,6.09728e+07,persons,2020,2026-07-13
TZA,population,wdi-population,6.28304e+07,persons,2021,2026-07-13
TZA,population,wdi-population,6.47118e+07,persons,2022,2026-07-13
TZA,population,wdi-population,6.66176e+07,persons,2023,2026-07-13
TZA,population,wdi-population,6.85602e+07,persons,2024,2026-07-13
TZA,population,wdi-population,7.05459e+07,persons,2025,2026-07-13
UGA,population,wdi-population,3.23908e+07,persons,2010,2026-07-13
UGA,population,wdi-population,3.33545e+07,persons,2011,2026-07-13
UGA,population,wdi-population,3.43374e+07,persons,2012,2026-07-13
UGA,population,wdi-population,3.5337e+07,persons,2013,2026-07-13
UGA,population,wdi-population,3.63955e+07,persons,2014,2026-07-13
UGA,population,wdi-population,3.75314e+07,persons,2015,2026-07-13
UGA,population,wdi-population,3.87992e+07,persons,2016,2026-07-13
UGA,population,wdi-population,4.01774e+07,persons,2017,2026-07-13
UGA,population,wdi-population,4.15658e+07,persons,2018,2026-07-13
UGA,population,wdi-population,4.29996e+07,persons,2019,2026-07-13
UGA,population,wdi-population,4.44572e+07,persons,2020,2026-07-13
UGA,population,wdi-population,4.59109e+07,persons,2021,2026-07-13
UGA,population,wdi-population,4.73127e+07,persons,2022,2026-07-13
UGA,population,wdi-population,4.86566e+07,persons,2023,2026-07-13
UGA,population,wdi-population,5.00151e+07,persons,2024,2026-07-13
UGA,population,wdi-population,5.13849e+07,persons,2025,2026-07-13
ZAF,population,wdi-population,5.23441e+07,persons,2010,2026-07-13
ZAF,population,wdi-population,5.29952e+07,persons,2011,2026-07-13
ZAF,population,wdi-population,5.37826e+07,persons,2012,2026-07-13
ZAF,population,wdi-population,5.46788e+07,persons,2013,2026-07-13
ZAF,population,wdi-population,5.55948e+07,persons,2014,2026-07-13
ZAF,population,wdi-population,5.67235e+07,persons,2015,2026-07-13
ZAF,population,wdi-population,5.72596e+07,persons,2016,2026-07-13
ZAF,population,wdi-population,5.76352e+07,persons,2017,2026-07-13
ZAF,population,wdi-population,5.8613e+07,persons,2018,2026-07-13
ZAF,population,wdi-population,5.95879e+07,persons,2019,2026-07-13
ZAF,population,wdi-population,6.05624e+07,persons,2020,2026-07-13
ZAF,population,wdi-population,6.15026e+07,persons,2021,2026-07-13
ZAF,population,wdi-population,6.23784e+07,persons,2022,2026-07-13
ZAF,population,wdi-population,6.32124e+07,persons,2023,2026-07-13
ZAF,population,wdi-population,6.40072e+07,persons,2024,2026-07-13
ZAF,population,wdi-population,6.47473e+07,persons,2025,2026-07-13
ZMB,population,wdi-population,1.39656e+07,persons,2010,2026-07-13
ZMB,population,wdi-population,1.44378e+07,persons,2011,2026-07-13
ZMB,population,wdi-population,1.49136e+07,persons,2012,2026-07-13
ZMB,population,wdi-population,1.5399e+07,persons,2013,2026-07-13
ZMB,population,wdi-population,1.58953e+07,persons,2014,2026-07-13
ZMB,population,wdi-population,1.63991e+07,persons,2015,2026-07-13
ZMB,population,wdi-population,1.69144e+07,persons,2016,2026-07-13
ZMB,population,wdi-population,1.74413e+07,persons,2017,2026-07-13
ZMB,population,wdi-population,1.79736e+07,persons,2018,2026-07-13
ZMB,population,wdi-population,1.85138e+07,persons,2019,2026-07-13
ZMB,population,wdi-population,1.90594e+07,persons,2020,2026-07-13
ZMB,population,wdi-population,1.96036e+07,persons,2021,2026-07-13
ZMB,population,wdi-population,2.01529e+07,persons,2022,2026-07-13
ZMB,population,wdi-population,2.0724e+07,persons,2023,2026-07-13
ZMB,population,wdi-population,2.1315e+07,persons,2024,2026-07-13
ZMB,population,wdi-population,2.19139e+07,persons,2025,2026-07-13
ZWE,population,wdi-population,1.33565e+07,persons,2010,2026-07-13
ZWE,population,wdi-population,1.35954e+07,persons,2011,2026-07-13
ZWE,population,wdi-population,1.38179e+07,persons,2012,2026-07-13
ZWE,population,wdi-population,1.40138e+07,persons,2013,2026-07-13
ZWE,population,wdi-population,1.42074e+07,persons,2014,2026-07-13
ZWE,population,wdi-population,1.4399e+07,persons,2015,2026-07-13
ZWE,population,wdi-population,1.46003e+07,persons,2016,2026-07-13
ZWE,population,wdi-population,1.48125e+07,persons,2017,2026-07-13
ZWE,population,wdi-population,1.50345e+07,persons,2018,2026-07-13
ZWE,population,wdi-population,1.52714e+07,persons,2019,2026-07-13
ZWE,population,wdi-population,1.55269e+07,persons,2020,2026-07-13
ZWE,population,wdi-population,1.57972e+07,persons,2021,2026-07-13
ZWE,population,wdi-population,1.60691e+07,persons,2022,2026-07-13
ZWE,population,wdi-population,1.63408e+07,persons,2023,2026-07-13
ZWE,population,wdi-population,1.66344e+07,persons,2024,2026-07-13
ZWE,population,wdi-population,1.69508e+07,persons,2025,2026-07-13
